onset	duration	trial_type	trial	delay	sentence	detected_delay
907.7121	3.1309	random2	28	0.207	The sun came up to light the eastern sky.	1
911.6954	3.4585	random2	29	0.111	Serve the hot rum to the tired heroes.	1
916.0787	2.4344	random2	30	0.148	He wrote down a long list of items.	1
919.3955	2.7166	random2	31	0.141	Stop whistling and watch the boys march.	1
923.1122	2.2631	random2	32	0.031	Get the trust fund to the bank early.	0
926.3789	2.2357	random2	33	0.027	Dull stories make her laugh.	0
929.4957	2.478	random2	34	0.143	Light maple makes for a swell room.	1
933.029	2.8557	random2	35	0.213	Jerk the cord, and out tumbles the gold.	1
936.9124	2.1795	random2	36	0.213	Set the piece here and say nothing.	1
940.1624	3.1445	random2	37	0.199	A stiff cord will do to fasten your shoe.	1
944.3625	2.4875	random2	38	0.237	Slide the tray across the glass top.	1
947.9292	3.2717	random2	39	0.126	The cloud moved in a stately way and was gone.	1
952.3793	2.3727	random2	40	0.097	Choose between the high road and the low.	1
955.746	2.757	random2	41	0.145	The mule trod the treadmill day and night.	1
959.3461	2.6441	random2	42	0.217	The rarest spice comes from the far East.	1
962.9796	2.8016	random2	43	0.124	Cod is the main business of the north shore.	1
966.6962	3.3559	random2	44	0.151	A smatter of French is worse than none.	1
971.1463	3.1929	random2	45	0.092	To send it now in large amounts is bad.	1
975.2463	3.6517	random2	46	0.122	The aim of the contest is to raise a great fund.	1
980.1131	3.0639	random2	47	0.223	The roof should be tilted at a sharp slant.	1
984.1298	4.8456	random2	48	0.231	The slab was hewn from heavy blocks of slate.	1
989.8465	3.0959	random2	49	0.023	There is a fine hard tang in salty air.	0
993.9132	2.8442	random2	50	0.161	Dunk the stale biscuits into strong drink.	1
